,CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Customervalue,TenureGroup,AgeGroup
271,100271,69,Female,France,0,28329.15,1,0,1,95106.49,0,39863.907,0-2 yrs,61+
272,100272,58,Male,France,10,26936.13,2,1,1,98175.91,0,40227.725000000006,6-10 yrs,46-60
273,100273,50,Male,France,0,213350.02,2,1,1,42752.17,1,98166.159,0-2 yrs,46-60
274,100274,57,Female,France,3,232956.45,2,1,0,80912.64,1,117456.77200000001,3-5 yrs,46-60
275,100275,56,Male,France,6,184708.17,1,0,0,26352.13,1,81789.107,6-10 yrs,46-60
276,100276,35,Male,France,4,247309.18,1,1,1,53464.0,1,114963.172,3-5 yrs,31-45
277,100277,57,Male,Spain,4,11319.71,1,1,0,46707.71,0,18540.397,3-5 yrs,46-60
278,100278,18,Male,Germany,7,82877.35,1,1,0,68624.54,0,53738.50199999999,6-10 yrs,18-30
279,100279,28,Female,Spain,1,33031.08,1,0,0,81405.29,0,37634.219,0-2 yrs,18-30
280,100280,45,Male,Spain,3,195504.63,1,1,1,49584.68,1,93077.556,3-5 yrs,31-45
281,100281,42,Male,France,3,222603.26,1,1,0,27766.05,1,97371.319,3-5 yrs,31-45
282,100282,67,Female,Germany,10,111779.63,1,1,1,65205.83,0,64273.901000000005,6-10 yrs,61+
283,100283,40,Female,France,7,207301.21,1,0,0,33139.17,1,92862.435,6-10 yrs,31-45
284,100284,48,Male,France,5,211905.4,1,1,1,37817.1,0,96107.59000000001,3-5 yrs,46-60
285,100285,47,Male,Spain,9,34922.62,2,1,0,124974.67,0,51461.849,6-10 yrs,46-60
286,100286,59,Male,Spain,8,94246.41,1,1,1,74053.29,0,59914.851,6-10 yrs,46-60
287,100287,52,Male,France,9,47007.06,3,1,1,65076.22,0,38326.39,6-10 yrs,46-60
288,100288,24,Female,France,8,167512.74,1,1,0,28432.02,1,75534.902,6-10 yrs,18-30
289,100289,33,Female,France,3,96832.77,1,1,1,71466.5,1,60173.358,3-5 yrs,31-45
290,100290,43,Female,Germany,9,166943.7,1,0,1,92654.41,0,94574.10300000002,6-10 yrs,31-45
291,100291,65,Male,France,6,218969.07,1,0,0,62844.7,0,106441.23800000001,6-10 yrs,61+
292,100292,69,Male,Spain,2,103188.09,2,1,1,93281.01,0,69260.039,0-2 yrs,61+
293,100293,66,Female,France,5,242980.94,1,1,1,149857.55,1,142149.94100000002,3-5 yrs,61+
294,100294,19,Male,France,0,102153.52,1,1,1,73622.97,1,62948.598999999995,0-2 yrs,18-30
295,100295,18,Female,France,4,53433.66,2,1,1,93189.64,0,49330.856,3-5 yrs,18-30
296,100296,65,Female,France,5,132318.21,2,0,1,43943.66,0,66110.882,3-5 yrs,61+
297,100297,29,Female,France,4,99759.63,1,1,0,109552.76,0,72769.87999999999,3-5 yrs,18-30
298,100298,22,Female,Spain,6,31250.38,1,1,0,21452.79,1,18936.189000000002,6-10 yrs,18-30
299,100299,54,Female,France,3,5797.99,1,0,0,43872.21,0,15481.059,3-5 yrs,46-60
300,100300,49,Female,Germany,4,186001.04,4,0,1,67511.22,0,94654.68200000002,3-5 yrs,46-60
301,100301,26,Female,France,3,233214.87,4,1,1,117638.36,0,128578.35600000001,3-5 yrs,18-30
302,100302,58,Male,Germany,8,110118.63,3,1,1,114748.22,1,78472.61800000002,6-10 yrs,46-60
303,100303,52,Female,Germany,1,16351.77,1,0,0,134750.76,0,46966.136,0-2 yrs,46-60
304,100304,36,Female,France,0,185160.78,3,1,1,145700.58,0,117775.18600000002,0-2 yrs,31-45
305,100305,65,Male,Germany,3,216767.99,1,1,0,45229.79,0,100276.333,3-5 yrs,61+
306,100306,33,Female,France,5,80913.27,2,1,1,143537.6,0,75427.088,3-5 yrs,31-45
307,100307,20,Male,Spain,9,55503.82,1,1,1,51429.5,0,37630.67799999999,6-10 yrs,18-30
308,100308,37,Female,France,7,84264.15,1,1,0,100524.7,0,63863.26999999999,6-10 yrs,31-45
309,100309,41,Male,Spain,3,227078.81,1,1,0,41020.07,1,103137.745,3-5 yrs,31-45
310,100310,50,Male,Spain,0,104490.28,1,0,1,22817.58,1,48641.685999999994,0-2 yrs,46-60
311,100311,41,Male,France,8,163539.48,1,1,0,61019.24,1,83721.76400000001,6-10 yrs,31-45
312,100312,69,Female,Germany,2,18588.77,3,0,1,48867.74,1,22096.529999999995,0-2 yrs,61+
313,100313,28,Male,Spain,5,70384.73,1,1,1,64423.13,0,47481.130999999994,3-5 yrs,18-30
314,100314,66,Female,Spain,9,57006.47,3,0,1,56260.44,0,39681.42,6-10 yrs,61+
315,100315,25,Female,Germany,7,15656.06,1,1,1,35009.24,0,16765.496,6-10 yrs,18-30
316,100316,53,Female,Germany,10,30153.1,1,1,1,47125.25,0,26199.114999999998,6-10 yrs,46-60
317,100317,55,Female,Germany,4,104151.09,2,1,0,31412.22,1,51084.502,3-5 yrs,46-60
318,100318,57,Female,Germany,10,139501.21,1,1,0,88936.8,0,82481.724,6-10 yrs,46-60
319,100319,37,Female,France,6,77979.71,1,1,1,127603.74,1,69473.30600000001,6-10 yrs,31-45
320,100320,52,Female,France,10,104875.42,3,1,1,94411.66,0,70274.36600000001,6-10 yrs,46-60
321,100321,65,Male,France,10,189873.15,3,1,0,62209.02,1,94612.56599999999,6-10 yrs,61+
322,100322,42,Female,Germany,9,61796.71,2,1,1,130033.73,0,63729.303,6-10 yrs,31-45
323,100323,52,Female,France,8,8530.6,3,0,1,39944.01,0,15396.143,6-10 yrs,46-60
324,100324,42,Male,France,0,64247.2,2,1,0,127398.23,1,63918.749,0-2 yrs,31-45
325,100325,46,Female,France,10,230350.33,2,1,0,100194.19,0,122198.78899999999,6-10 yrs,46-60
326,100326,35,Male,France,7,4506.31,2,1,1,46064.07,0,15622.244999999999,6-10 yrs,31-45
327,100327,63,Male,France,1,32234.91,1,1,1,47038.0,1,27005.664,0-2 yrs,61+
328,100328,35,Female,Spain,0,16270.15,1,1,1,27647.02,0,14802.466000000002,0-2 yrs,31-45
329,100329,19,Female,France,3,94231.74,1,1,1,135131.77,0,78232.527,3-5 yrs,18-30
330,100330,52,Male,Spain,5,161936.97,2,1,0,117686.59,1,100081.165,3-5 yrs,46-60
331,100331,33,Female,Germany,7,227586.04,1,1,1,141215.98,0,133399.51000000004,6-10 yrs,31-45
332,100332,58,Male,Germany,0,198516.67,1,1,1,49434.45,1,94237.303,0-2 yrs,46-60
333,100333,53,Male,France,0,62676.48,2,1,1,25864.97,1,32830.583000000006,0-2 yrs,46-60
334,100334,50,Female,Germany,9,158709.99,3,1,1,84312.06,1,88778.31400000001,6-10 yrs,46-60
335,100335,21,Male,Germany,1,165961.16,1,0,0,60975.1,1,84677.194,0-2 yrs,18-30
336,100336,50,Female,France,8,22628.12,2,1,0,73904.92,0,31223.124,6-10 yrs,46-60
337,100337,31,Female,Germany,3,106783.56,1,1,1,80304.53,0,66805.083,3-5 yrs,31-45
338,100338,38,Male,Germany,6,77812.48,2,0,1,123063.65,0,68044.587,6-10 yrs,31-45
339,100339,65,Male,France,2,39278.48,1,0,0,113208.01,0,49673.994999999995,0-2 yrs,61+
340,100340,37,Female,France,10,14667.91,2,1,1,121317.5,0,42262.914000000004,6-10 yrs,31-45
341,100341,25,Female,Spain,0,6783.94,1,0,1,49477.54,0,17557.138,0-2 yrs,18-30
342,100342,24,Female,Germany,0,214682.16,1,1,0,25388.44,1,93489.596,0-2 yrs,18-30
343,100343,20,Male,France,8,82660.61,3,1,1,134127.09,0,73303.07100000001,6-10 yrs,18-30
344,100344,34,Female,Spain,3,123268.55,1,1,0,68546.46,0,69871.558,3-5 yrs,31-45
345,100345,50,Male,France,10,72908.08,1,0,1,63506.38,0,48215.445999999996,6-10 yrs,46-60
346,100346,65,Male,Spain,2,41463.97,2,1,0,115996.95,0,51385.073,0-2 yrs,61+
347,100347,29,Male,France,4,65325.08,1,1,1,35764.95,1,36859.816999999995,3-5 yrs,18-30
348,100348,68,Female,France,0,42496.52,2,0,1,68066.46,1,37419.046,0-2 yrs,61+
349,100349,39,Male,Germany,2,189469.39,1,0,0,79634.84,1,99678.40800000001,0-2 yrs,31-45
350,100350,39,Female,Germany,3,226878.43,1,1,0,148350.83,1,135256.821,3-5 yrs,31-45
351,100351,63,Male,France,5,108625.41,1,0,1,120102.27,0,79481.145,3-5 yrs,61+
352,100352,47,Female,France,8,205731.08,1,1,0,132237.42,1,121963.858,6-10 yrs,46-60
353,100353,55,Female,Spain,2,106446.73,1,1,1,126710.91,1,80592.265,0-2 yrs,46-60
354,100354,55,Male,Germany,3,111695.45,3,1,0,57184.24,0,61834.051999999996,3-5 yrs,46-60
355,100355,62,Female,Spain,4,121278.92,1,1,1,42503.17,0,61262.818999999996,3-5 yrs,61+
356,100356,68,Male,Spain,7,205059.08,1,1,0,142277.23,0,124707.001,6-10 yrs,61+
357,100357,25,Male,Germany,8,234081.18,1,1,1,28021.51,1,102039.225,6-10 yrs,18-30
358,100358,44,Male,Germany,2,186110.78,1,1,0,94008.73,1,102647.13100000001,0-2 yrs,31-45
359,100359,44,Male,France,2,222110.83,1,0,1,63689.67,1,107951.533,0-2 yrs,31-45
360,100360,51,Male,Spain,6,160681.42,1,1,1,114004.5,1,98474.21800000001,6-10 yrs,46-60
361,100361,38,Male,France,8,209814.34,2,1,0,53125.91,1,99863.909,6-10 yrs,31-45
362,100362,47,Male,Germany,0,139205.92,1,0,1,119348.82,0,91487.31400000001,0-2 yrs,46-60
363,100363,50,Female,France,0,193176.45,1,0,1,77552.78,0,100536.714,0-2 yrs,46-60
364,100364,45,Male,France,1,176312.88,2,1,1,86661.6,1,96524.132,0-2 yrs,31-45
365,100365,64,Male,France,5,187315.51,1,0,1,120098.05,0,110955.91900000001,3-5 yrs,61+
366,100366,50,Female,France,2,58594.16,1,1,0,102541.45,1,54200.299,0-2 yrs,46-60
367,100367,22,Female,France,7,38437.75,1,0,1,111969.28,0,48966.183999999994,6-10 yrs,18-30
368,100368,65,Male,Spain,4,163257.38,1,1,1,98628.45,0,94891.787,3-5 yrs,61+
369,100369,36,Male,France,2,120721.81,1,0,1,137180.27,1,89443.105,0-2 yrs,31-45
370,100370,21,Male,Spain,7,191165.02,2,1,1,52195.33,0,92125.107,6-10 yrs,18-30
371,100371,52,Female,Spain,7,36626.08,2,0,0,56056.63,0,31467.821,6-10 yrs,46-60
372,100372,66,Male,Spain,1,236923.15,1,1,1,124688.73,1,132176.17900000003,0-2 yrs,61+
373,100373,34,Female,Spain,4,176009.28,1,0,1,27365.97,0,78613.803,3-5 yrs,31-45
374,100374,61,Male,France,2,5747.26,1,1,0,60843.94,1,20552.286,0-2 yrs,61+
375,100375,45,Male,France,6,144133.46,1,1,0,139471.78,0,99495.118,6-10 yrs,31-45
376,100376,47,Female,Germany,1,78154.99,2,0,1,63906.25,0,50434.371,0-2 yrs,46-60
377,100377,46,Male,Spain,8,68669.02,2,1,1,141021.19,0,69774.465,6-10 yrs,46-60
378,100378,63,Male,Germany,1,225541.17,2,0,0,129317.32,1,129012.06400000001,0-2 yrs,61+
379,100379,23,Male,Spain,10,208987.15,2,0,1,127572.25,0,121867.035,6-10 yrs,18-30
380,100380,52,Female,France,1,2388.4,2,1,1,33909.49,0,11128.707,0-2 yrs,46-60
381,100381,58,Male,Germany,5,45417.85,1,1,0,23337.84,0,25168.692,3-5 yrs,46-60
382,100382,54,Male,France,2,179882.96,1,1,1,131269.92,1,111334.46,0-2 yrs,46-60
383,100383,41,Female,Germany,2,212047.66,1,1,1,112281.17,1,118503.71500000001,0-2 yrs,31-45
384,100384,46,Female,France,9,179400.94,1,0,1,68840.14,1,92412.71800000001,6-10 yrs,46-60
385,100385,66,Male,Spain,1,131326.02,2,1,0,63723.0,1,71647.70799999998,0-2 yrs,61+
386,100386,63,Male,France,4,246144.29,2,1,1,29720.1,1,107374.24600000001,3-5 yrs,61+
387,100387,48,Female,Germany,10,199319.91,4,1,1,90455.24,1,106865.43600000002,6-10 yrs,46-60
388,100388,52,Male,Germany,4,116982.08,1,1,1,87039.96,0,72905.12000000001,3-5 yrs,46-60
389,100389,50,Male,France,6,145869.12,2,0,0,102343.65,0,89051.143,6-10 yrs,46-60
390,100390,69,Female,France,7,11204.75,2,1,1,118496.98,0,40031.494,6-10 yrs,61+
391,100391,38,Male,France,7,241183.84,2,1,1,64056.42,0,115690.962,6-10 yrs,31-45
392,100392,49,Male,Germany,2,90684.69,1,1,1,85620.05,1,61960.191,0-2 yrs,46-60
393,100393,40,Female,France,5,165379.76,1,1,0,72109.92,1,87785.08,3-5 yrs,31-45
394,100394,50,Male,Spain,4,166737.56,1,1,1,25137.88,1,74236.68800000001,3-5 yrs,46-60
395,100395,20,Male,France,3,14235.51,1,0,0,49747.61,0,20618.687,3-5 yrs,18-30
396,100396,35,Male,Germany,9,66463.22,2,1,1,130275.23,1,65668.35699999999,6-10 yrs,31-45
397,100397,42,Female,Spain,5,164048.01,2,1,1,87068.26,0,91740.18200000002,3-5 yrs,31-45
398,100398,59,Male,Germany,3,228039.38,1,1,1,100095.6,0,121244.732,3-5 yrs,46-60
399,100399,48,Female,Germany,7,194658.26,1,1,1,106979.23,1,109957.373,6-10 yrs,46-60
400,100400,20,Female,France,8,145034.61,1,1,1,136300.33,0,98904.243,6-10 yrs,18-30
401,100401,57,Male,Spain,0,58121.15,1,0,1,77584.58,1,46524.134,0-2 yrs,46-60
402,100402,63,Female,Spain,0,237210.64,1,1,1,138739.02,0,136506.26200000002,0-2 yrs,61+
403,100403,41,Male,Spain,3,100917.1,1,1,0,149021.8,1,85073.58,3-5 yrs,31-45
404,100404,67,Male,France,5,37476.25,1,0,0,114983.86,1,49485.85799999999,3-5 yrs,61+
405,100405,49,Male,Germany,7,5409.72,1,1,1,121665.17,0,38663.738999999994,6-10 yrs,46-60
406,100406,64,Female,Germany,0,237537.74,1,1,1,144453.9,1,138351.56600000002,0-2 yrs,61+
407,100407,39,Male,Germany,2,194478.85,3,1,0,90316.3,0,104887.03000000001,0-2 yrs,31-45
408,100408,40,Male,Germany,3,54096.08,1,0,1,85979.73,0,47432.65099999999,3-5 yrs,31-45
409,100409,19,Male,France,9,35444.25,2,1,1,20920.54,0,20454.362,6-10 yrs,18-30
410,100410,44,Female,France,1,239869.47,2,1,1,52676.52,1,111751.244,0-2 yrs,31-45
411,100411,59,Female,France,8,60197.87,2,1,1,92962.67,0,51968.449,6-10 yrs,46-60
412,100412,19,Male,France,2,115484.24,3,1,0,145938.63,1,89975.88500000001,0-2 yrs,18-30
413,100413,43,Male,France,3,152713.38,2,0,0,71018.09,1,82391.179,3-5 yrs,31-45
414,100414,34,Male,France,3,15595.1,2,1,0,136482.22,1,47183.106,3-5 yrs,31-45
415,100415,57,Male,Germany,0,86108.31,1,1,1,44500.68,1,47793.827999999994,0-2 yrs,46-60
416,100416,50,Female,Germany,4,235910.04,1,1,1,83285.32,1,119349.91200000001,3-5 yrs,46-60
417,100417,26,Female,Germany,4,175086.91,2,1,0,63010.96,0,88938.452,3-5 yrs,18-30
418,100418,60,Female,France,1,91946.31,1,1,1,110403.21,1,69899.787,0-2 yrs,46-60
419,100419,65,Female,Germany,0,197932.55,1,1,1,127930.89,1,117552.58700000001,0-2 yrs,61+
420,100420,56,Female,France,4,209296.7,1,0,1,20467.65,1,89859.27500000001,3-5 yrs,46-60
421,100421,46,Female,Spain,4,37944.84,2,0,0,25024.93,0,22685.815000000002,3-5 yrs,46-60
422,100422,59,Female,Spain,6,146648.61,1,1,1,94250.24,0,86934.816,6-10 yrs,46-60
423,100423,43,Male,France,10,91688.65,2,1,0,88939.98,0,63357.854,6-10 yrs,31-45
424,100424,52,Male,Germany,9,126715.77,1,1,0,94974.61,0,79178.891,6-10 yrs,46-60
425,100425,67,Male,France,9,117265.74,1,1,1,32217.99,0,56571.992999999995,6-10 yrs,61+
426,100426,42,Male,Spain,1,125956.01,3,0,1,66496.94,0,70332.18600000002,0-2 yrs,31-45
427,100427,41,Male,France,7,130487.01,2,1,0,21808.5,1,58737.75400000001,6-10 yrs,31-45
428,100428,30,Male,Germany,4,17314.1,2,0,1,142225.02,0,49593.64599999999,3-5 yrs,18-30
429,100429,24,Female,France,4,44423.59,1,1,0,59730.53,0,35688.795,3-5 yrs,18-30
430,100430,53,Male,Germany,8,141549.39,1,1,0,34136.12,1,66860.792,6-10 yrs,46-60
431,100431,62,Female,Spain,1,234008.72,3,1,0,108025.07,0,126011.60900000003,0-2 yrs,61+
432,100432,37,Male,Spain,9,186628.96,1,0,1,38201.37,0,86112.295,6-10 yrs,31-45
433,100433,18,Female,Spain,10,59660.79,1,1,1,25351.7,0,31470.126,6-10 yrs,18-30
434,100434,25,Female,France,1,90429.52,2,0,0,58560.51,0,53740.361000000004,0-2 yrs,18-30
435,100435,63,Male,Spain,4,83845.03,1,0,1,139184.29,0,75293.599,3-5 yrs,61+
436,100436,33,Male,Germany,0,192379.17,2,1,1,107956.56,1,109339.136,0-2 yrs,31-45
437,100437,31,Male,Germany,10,243049.21,1,1,1,20703.41,1,103431.00700000001,6-10 yrs,31-45
438,100438,29,Male,France,4,88851.45,3,0,0,142645.97,0,78334.971,3-5 yrs,18-30
439,100439,68,Male,France,4,3690.17,1,1,1,135748.78,0,42201.00199999999,3-5 yrs,61+
440,100440,40,Female,France,7,234220.61,1,0,1,43542.79,0,106751.38100000001,6-10 yrs,31-45
441,100441,32,Male,Germany,5,188307.04,1,0,0,86064.25,1,101142.291,3-5 yrs,31-45
442,100442,45,Female,France,10,208588.92,2,0,0,141161.99,1,125784.565,6-10 yrs,31-45
443,100443,51,Female,Germany,5,52170.19,1,1,0,105652.03,0,52563.884999999995,3-5 yrs,46-60
444,100444,19,Female,Germany,4,161414.32,3,1,1,20969.09,0,70857.15500000001,3-5 yrs,18-30
445,100445,49,Male,France,4,58177.17,1,1,1,40213.9,0,35335.337999999996,3-5 yrs,46-60
446,100446,40,Male,France,7,2904.33,1,1,1,21073.99,0,7484.229,6-10 yrs,31-45
447,100447,39,Male,Germany,0,39266.61,1,1,1,115192.54,0,50264.70599999999,0-2 yrs,31-45
448,100448,68,Male,France,8,230701.76,2,0,0,111211.3,1,125644.494,6-10 yrs,61+
449,100449,42,Male,France,5,53829.94,1,1,1,66043.77,1,41345.407,3-5 yrs,31-45
450,100450,39,Male,France,8,146285.54,4,1,0,44031.69,0,71724.52300000002,6-10 yrs,31-45
451,100451,39,Female,France,1,242003.31,2,1,1,149902.43,1,141772.553,0-2 yrs,31-45
452,100452,66,Male,Spain,2,18921.58,1,1,0,92666.36,1,35368.74,0-2 yrs,61+
453,100453,69,Female,France,0,201984.29,1,1,1,81334.02,1,105194.22200000002,0-2 yrs,61+
454,100454,59,Female,France,4,149389.23,1,0,0,124135.35,0,96996.49700000002,3-5 yrs,46-60
455,100455,23,Male,Germany,1,80849.95,2,0,0,96792.82,1,61378.226,0-2 yrs,18-30
456,100456,32,Male,France,10,91063.64,1,0,0,40294.6,0,48514.03599999999,6-10 yrs,31-45
457,100457,60,Male,France,0,6795.69,1,1,1,50300.23,0,17808.645,0-2 yrs,46-60
458,100458,54,Male,Spain,8,63958.81,1,0,0,127493.56,0,63831.792,6-10 yrs,46-60
459,100459,50,Male,Germany,10,105850.14,1,0,0,83735.8,1,67460.996,6-10 yrs,46-60
460,100460,25,Male,France,8,179228.39,3,1,0,42839.03,0,84543.66500000002,6-10 yrs,18-30
461,100461,61,Female,France,5,68694.61,1,0,1,144250.71,0,70753.357,3-5 yrs,61+
462,100462,61,Female,Spain,10,145077.52,1,1,1,123649.36,0,95126.116,6-10 yrs,61+
463,100463,22,Female,Spain,10,182921.95,1,0,1,126565.96,1,111138.86800000002,6-10 yrs,18-30
464,100464,56,Female,France,7,174632.72,2,1,1,136947.86,1,110937.946,6-10 yrs,46-60
465,100465,21,Female,France,10,147572.88,2,0,0,62301.1,1,77719.882,6-10 yrs,18-30
466,100466,23,Female,France,8,145047.84,1,0,0,48036.77,1,72430.367,6-10 yrs,18-30
467,100467,62,Male,Germany,4,180302.73,1,1,0,44653.53,1,85517.351,3-5 yrs,61+
468,100468,49,Male,France,1,83877.94,1,0,1,110600.41,0,66731.599,0-2 yrs,46-60
469,100469,69,Male,Germany,3,112553.73,2,0,1,50749.19,0,60246.748999999996,3-5 yrs,61+
470,100470,47,Female,Spain,2,241541.71,1,0,1,90834.29,1,123867.27100000001,0-2 yrs,46-60
471,100471,64,Female,Spain,9,167150.46,2,1,1,135771.71,1,107592.19699999999,6-10 yrs,61+
472,100472,52,Female,Germany,6,129973.05,1,1,1,23512.48,0,59043.263999999996,6-10 yrs,46-60
473,100473,57,Male,France,9,144578.02,1,1,1,36155.05,0,68678.023,6-10 yrs,46-60
474,100474,69,Male,Spain,9,26107.2,1,1,1,75240.7,0,33015.38999999999,6-10 yrs,61+
475,100475,33,Male,France,9,147997.19,1,1,1,141222.65,0,101565.971,6-10 yrs,31-45
476,100476,30,Female,France,7,209124.74,1,1,1,81524.99,1,108107.69300000001,6-10 yrs,18-30
477,100477,67,Female,France,4,130903.92,1,0,0,84906.64,0,77833.76,3-5 yrs,61+
478,100478,59,Female,France,1,44224.44,2,0,1,26403.11,1,25611.209000000003,0-2 yrs,46-60
479,100479,47,Male,Germany,8,112052.48,4,1,1,93583.04,0,72896.804,6-10 yrs,46-60
480,100480,36,Female,Spain,0,69505.94,1,1,1,149877.92,0,72766.05200000001,0-2 yrs,31-45
481,100481,34,Male,Germany,4,89935.21,1,1,0,104668.0,0,67374.684,3-5 yrs,31-45
482,100482,36,Male,France,2,56252.25,1,1,1,145024.74,0,66008.622,0-2 yrs,31-45
483,100483,45,Male,Spain,7,83477.83,1,1,1,140401.52,1,75511.888,6-10 yrs,31-45
484,100484,43,Male,France,7,205424.58,1,1,0,128478.71,1,120713.64499999999,6-10 yrs,31-45
485,100485,54,Male,France,0,189426.54,1,1,0,47935.46,0,90151.45400000001,0-2 yrs,46-60
486,100486,43,Male,Spain,3,122634.78,3,1,0,80867.63,1,73314.801,3-5 yrs,31-45
487,100487,40,Male,France,9,195625.46,1,0,0,96656.86,0,107247.442,6-10 yrs,31-45
488,100488,26,Female,Germany,7,243891.3,1,1,1,108828.53,1,130205.379,6-10 yrs,18-30
489,100489,29,Male,France,8,101536.13,2,1,1,92798.33,0,68454.451,6-10 yrs,18-30
490,100490,18,Female,France,8,244996.8,2,1,1,94927.42,0,126477.446,6-10 yrs,18-30
491,100491,18,Male,Spain,1,61476.54,2,0,1,51453.08,0,40027.04,0-2 yrs,18-30
492,100492,64,Male,Germany,8,238634.45,2,1,0,43710.89,1,108567.44700000001,6-10 yrs,61+
493,100493,51,Male,France,7,216108.45,2,1,1,46828.1,0,100492.31,6-10 yrs,46-60
494,100494,49,Female,Spain,10,49782.74,1,1,1,57114.86,0,37047.854,6-10 yrs,46-60
495,100495,65,Male,Spain,10,87460.88,1,1,0,48172.95,1,49436.437000000005,6-10 yrs,61+
496,100496,42,Male,France,8,176980.27,1,0,1,64945.09,0,90275.935,6-10 yrs,31-45
497,100497,57,Female,Spain,8,47905.27,1,0,0,101862.28,0,49720.992,6-10 yrs,46-60
498,100498,62,Female,France,2,147676.63,1,1,1,113394.31,0,93089.24500000001,0-2 yrs,61+
499,100499,18,Female,France,4,133701.78,1,1,1,81914.97,0,78055.503,3-5 yrs,18-30
500,100500,33,Female,France,10,72968.52,1,1,0,44786.98,0,42623.702000000005,6-10 yrs,31-45
501,100501,56,Male,Germany,2,75133.36,2,1,0,102594.84,0,60832.196,0-2 yrs,46-60
502,100502,22,Male,France,5,129077.07,2,1,1,135126.33,0,92169.22700000001,3-5 yrs,18-30
503,100503,39,Female,France,9,74962.35,2,1,0,114803.24,0,64426.312000000005,6-10 yrs,31-45
504,100504,46,Male,France,4,45063.67,2,1,1,31859.43,0,27583.797,3-5 yrs,46-60
505,100505,20,Female,France,1,193339.67,1,0,1,39762.72,1,89264.98400000001,0-2 yrs,18-30
506,100506,29,Female,France,2,145440.4,1,0,0,93741.64,0,86298.852,0-2 yrs,18-30
507,100507,43,Female,France,6,109409.01,2,0,1,108456.04,0,76300.916,6-10 yrs,31-45
508,100508,33,Male,France,9,45311.9,2,1,0,56192.52,0,34982.916000000005,6-10 yrs,31-45
509,100509,68,Female,France,9,148591.37,2,1,0,46522.99,0,73393.845,6-10 yrs,61+
510,100510,54,Male,Germany,4,157151.65,1,1,1,70910.12,0,84133.996,3-5 yrs,46-60
511,100511,39,Male,Spain,2,119938.91,2,1,1,44233.4,1,61246.084,0-2 yrs,31-45
512,100512,46,Male,France,3,93184.85,1,1,1,85900.96,0,63044.528,3-5 yrs,46-60
513,100513,31,Female,France,5,216811.68,2,0,0,29645.98,1,95618.866,3-5 yrs,31-45
514,100514,45,Male,France,7,176202.45,1,0,1,122718.5,0,107296.83,6-10 yrs,31-45
515,100515,22,Female,Spain,6,89042.86,1,0,1,116866.45,0,70677.379,6-10 yrs,18-30
516,100516,64,Male,France,2,148272.61,2,1,1,44684.36,1,72714.852,0-2 yrs,61+
517,100517,66,Male,France,1,58432.78,2,0,1,113963.36,1,57562.62,0-2 yrs,61+
518,100518,47,Male,France,2,2867.49,1,1,1,71828.52,1,22695.852,0-2 yrs,46-60
519,100519,63,Female,France,4,217211.83,1,0,1,82097.92,0,111514.40800000001,3-5 yrs,61+
520,100520,69,Female,Germany,6,204722.26,1,1,1,68931.51,1,102568.657,6-10 yrs,61+
521,100521,22,Female,France,7,159850.8,4,0,1,138365.87,0,105450.98100000001,6-10 yrs,18-30
522,100522,29,Female,France,5,202828.41,2,1,1,105637.65,0,112823.159,3-5 yrs,18-30
523,100523,33,Male,Spain,1,195205.65,2,1,0,60539.13,1,96244.39899999999,0-2 yrs,31-45
524,100524,43,Male,Spain,10,215064.06,3,1,0,119977.72,1,122019.54000000001,6-10 yrs,31-45
525,100525,43,Female,France,1,222966.01,2,1,1,67352.44,0,109392.63600000001,0-2 yrs,31-45
526,100526,65,Female,France,9,204700.81,2,0,1,29072.66,0,90602.622,6-10 yrs,61+
527,100527,38,Female,France,10,212937.18,2,1,1,64104.22,0,104406.638,6-10 yrs,31-45
528,100528,56,Female,France,4,125423.95,1,1,0,24360.6,0,57477.96,3-5 yrs,46-60
529,100529,53,Male,France,10,177001.86,1,0,1,35737.1,1,81522.174,6-10 yrs,46-60
530,100530,50,Female,France,4,83311.66,2,1,0,26056.36,0,41141.972,3-5 yrs,46-60
531,100531,47,Female,Spain,0,215282.97,1,1,1,70393.47,1,107231.52900000001,0-2 yrs,46-60
532,100532,54,Male,Germany,0,214647.66,1,1,1,147163.02,1,130008.27,0-2 yrs,46-60
