CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
100447,39,Male,Germany,0,39266.61,1,1,1,115192.54,0
100448,68,Male,France,8,230701.76,2,0,0,111211.3,1
100449,42,Male,France,5,53829.94,1,1,1,66043.77,1
100450,39,Male,France,8,146285.54,4,1,0,44031.69,0
100451,39,Female,France,1,242003.31,2,1,1,149902.43,1
100452,66,Male,Spain,2,18921.58,1,1,0,92666.36,1
100453,69,Female,France,0,201984.29,1,1,1,81334.02,1
100454,59,Female,France,4,149389.23,1,0,0,124135.35,0
100455,23,Male,Germany,1,80849.95,2,0,0,96792.82,1
100456,32,Male,France,10,91063.64,1,0,0,40294.6,0
100457,60,Male,France,0,6795.69,1,1,1,50300.23,0
100458,54,Male,Spain,8,63958.81,1,0,0,127493.56,0
100459,50,Male,Germany,10,105850.14,1,0,0,83735.8,1
100460,25,Male,France,8,179228.39,3,1,0,42839.03,0
100461,61,Female,France,5,68694.61,1,0,1,144250.71,0
100462,61,Female,Spain,10,145077.52,1,1,1,123649.36,0
100463,22,Female,Spain,10,182921.95,1,0,1,126565.96,1
100464,56,Female,France,7,174632.72,2,1,1,136947.86,1
100465,21,Female,France,10,147572.88,2,0,0,62301.1,1
100466,23,Female,France,8,145047.84,1,0,0,48036.77,1
100467,62,Male,Germany,4,180302.73,1,1,0,44653.53,1
100468,49,Male,France,1,83877.94,1,0,1,110600.41,0
100469,69,Male,Germany,3,112553.73,2,0,1,50749.19,0
100470,47,Female,Spain,2,241541.71,1,0,1,90834.29,1
100471,64,Female,Spain,9,167150.46,2,1,1,135771.71,1
100472,52,Female,Germany,6,129973.05,1,1,1,23512.48,0
100473,57,Male,France,9,144578.02,1,1,1,36155.05,0
100474,69,Male,Spain,9,26107.2,1,1,1,75240.7,0
100475,33,Male,France,9,147997.19,1,1,1,141222.65,0
100476,30,Female,France,7,209124.74,1,1,1,81524.99,1
100477,67,Female,France,4,130903.92,1,0,0,84906.64,0
100478,59,Female,France,1,44224.44,2,0,1,26403.11,1
100479,47,Male,Germany,8,112052.48,4,1,1,93583.04,0
100480,36,Female,Spain,0,69505.94,1,1,1,149877.92,0
100481,34,Male,Germany,4,89935.21,1,1,0,104668.0,0
100482,36,Male,France,2,56252.25,1,1,1,145024.74,0
100483,45,Male,Spain,7,83477.83,1,1,1,140401.52,1
100484,43,Male,France,7,205424.58,1,1,0,128478.71,1
100485,54,Male,France,0,189426.54,1,1,0,47935.46,0
100486,43,Male,Spain,3,122634.78,3,1,0,80867.63,1
100487,40,Male,France,9,195625.46,1,0,0,96656.86,0
100488,26,Female,Germany,7,243891.3,1,1,1,108828.53,1
100489,29,Male,France,8,101536.13,2,1,1,92798.33,0
100490,18,Female,France,8,244996.8,2,1,1,94927.42,0
100491,18,Male,Spain,1,61476.54,2,0,1,51453.08,0
100492,64,Male,Germany,8,238634.45,2,1,0,43710.89,1
100493,51,Male,France,7,216108.45,2,1,1,46828.1,0
100494,49,Female,Spain,10,49782.74,1,1,1,57114.86,0
100495,65,Male,Spain,10,87460.88,1,1,0,48172.95,1
100496,42,Male,France,8,176980.27,1,0,1,64945.09,0
100497,57,Female,Spain,8,47905.27,1,0,0,101862.28,0
100498,62,Female,France,2,147676.63,1,1,1,113394.31,0
100499,18,Female,France,4,133701.78,1,1,1,81914.97,0
100500,33,Female,France,10,72968.52,1,1,0,44786.98,0
100501,56,Male,Germany,2,75133.36,2,1,0,102594.84,0
100502,22,Male,France,5,129077.07,2,1,1,135126.33,0
100503,39,Female,France,9,74962.35,2,1,0,114803.24,0
100504,46,Male,France,4,45063.67,2,1,1,31859.43,0
100505,20,Female,France,1,193339.67,1,0,1,39762.72,1
100506,29,Female,France,2,145440.4,1,0,0,93741.64,0
100507,43,Female,France,6,109409.01,2,0,1,108456.04,0
100508,33,Male,France,9,45311.9,2,1,0,56192.52,0
100509,68,Female,France,9,148591.37,2,1,0,46522.99,0
100510,54,Male,Germany,4,157151.65,1,1,1,70910.12,0
100511,39,Male,Spain,2,119938.91,2,1,1,44233.4,1
100512,46,Male,France,3,93184.85,1,1,1,85900.96,0
100513,31,Female,France,5,216811.68,2,0,0,29645.98,1
100514,45,Male,France,7,176202.45,1,0,1,122718.5,0
100515,22,Female,Spain,6,89042.86,1,0,1,116866.45,0
100516,64,Male,France,2,148272.61,2,1,1,44684.36,1
100517,66,Male,France,1,58432.78,2,0,1,113963.36,1
100518,47,Male,France,2,2867.49,1,1,1,71828.52,1
100519,63,Female,France,4,217211.83,1,0,1,82097.92,0
100520,69,Female,Germany,6,204722.26,1,1,1,68931.51,1
100521,22,Female,France,7,159850.8,4,0,1,138365.87,0
100522,29,Female,France,5,202828.41,2,1,1,105637.65,0
100523,33,Male,Spain,1,195205.65,2,1,0,60539.13,1
100524,43,Male,Spain,10,215064.06,3,1,0,119977.72,1
100525,43,Female,France,1,222966.01,2,1,1,67352.44,0
100526,65,Female,France,9,204700.81,2,0,1,29072.66,0
100527,38,Female,France,10,212937.18,2,1,1,64104.22,0
100528,56,Female,France,4,125423.95,1,1,0,24360.6,0
100529,53,Male,France,10,177001.86,1,0,1,35737.1,1
100530,50,Female,France,4,83311.66,2,1,0,26056.36,0
100531,47,Female,Spain,0,215282.97,1,1,1,70393.47,1
100532,54,Male,Germany,0,214647.66,1,1,1,147163.02,1
100533,40,Female,Spain,8,16535.62,2,1,1,133056.72,0
100534,27,Male,France,6,86754.96,2,1,1,128554.17,0
100535,22,Female,Spain,7,42861.2,1,1,1,20579.49,0
100536,53,Male,Spain,4,33949.98,1,0,1,56328.87,1
100537,51,Female,Germany,2,103723.19,1,1,0,46832.03,1
100538,69,Female,Spain,2,156415.35,1,1,1,123918.15,1
100539,48,Female,Spain,2,85931.45,2,1,1,25070.23,0
100540,27,Female,France,0,77303.74,4,1,1,116977.78,0
100541,36,Female,France,10,23614.4,2,1,0,97747.74,1
100542,49,Male,France,10,95729.95,1,1,0,43346.43,1
100543,18,Female,France,2,117744.43,1,1,1,104018.32,1
100544,22,Male,France,1,99676.5,1,1,1,56884.25,1
100545,62,Male,France,7,170021.08,2,1,1,39704.28,1
100546,21,Male,Spain,9,72039.53,1,0,0,66111.18,0
100547,33,Male,Germany,9,179010.66,1,1,0,140078.47,1
100548,41,Female,France,5,220692.33,4,0,1,100294.53,0
100549,33,Female,France,4,147810.07,2,0,1,92890.42,0
100550,19,Female,Germany,0,97169.41,2,0,0,114990.39,0
100551,66,Female,Germany,1,44923.22,2,1,1,74540.02,0
100552,45,Male,France,1,233105.93,2,1,1,94809.74,0
100553,49,Male,France,6,187963.9,1,1,1,52837.84,0
100554,44,Male,France,6,61610.28,2,1,0,82152.75,0
100555,37,Female,France,5,37658.7,2,1,1,120658.71,0
100556,41,Female,Germany,7,12327.55,1,0,0,114312.95,1
100557,29,Female,Germany,3,47638.24,3,0,1,124433.01,0
100558,67,Female,France,8,183093.81,4,0,0,96321.75,0
100559,52,Male,Germany,7,157383.4,1,0,1,129727.28,0
100560,50,Female,Spain,2,241859.16,2,0,0,34867.92,0
100561,50,Female,Germany,2,80492.74,2,1,1,139898.25,1
100562,68,Male,Germany,8,196650.05,1,1,1,36419.36,1
100563,60,Male,France,8,30114.74,1,1,0,105127.13,1
100564,54,Female,France,10,140645.67,1,1,1,101245.55,0
100565,29,Female,Spain,4,116697.69,2,1,0,114316.04,0
100566,20,Male,Germany,9,209549.86,4,1,0,57087.19,1
100567,18,Female,Germany,0,175400.81,2,1,0,105515.54,1
100568,50,Male,Spain,2,48578.85,2,1,0,26832.83,1
100569,57,Male,France,10,245971.12,3,1,0,65362.07,0
100570,27,Female,France,4,205785.84,2,1,1,108653.05,0
100571,60,Male,Germany,3,88657.6,2,0,1,79089.71,0
100572,61,Female,Spain,3,206507.56,1,1,1,149580.84,0
100573,46,Female,Spain,0,239227.66,1,1,0,83038.55,1
100574,30,Female,France,5,222570.48,1,1,0,107547.27,1
100575,29,Female,Germany,9,139052.5,1,1,1,123631.62,1
100576,48,Male,Germany,10,144286.96,3,1,1,133939.64,0
100577,63,Female,France,3,26649.69,1,0,1,94813.01,0
100578,19,Female,France,0,41176.63,1,0,1,118204.47,0
100579,68,Male,Spain,9,245652.16,2,1,1,130414.19,0
100580,67,Female,Germany,5,192447.54,1,1,0,39658.97,1
100581,52,Female,France,4,6376.75,1,1,1,52808.07,0
100582,40,Female,France,4,136885.7,4,1,0,22975.63,1
100583,34,Female,France,1,86324.22,2,1,1,102712.73,1
100584,43,Male,France,0,77878.24,1,0,0,95229.84,0
100585,25,Male,France,6,139150.95,1,1,0,128252.21,1
100586,46,Female,Spain,4,80037.7,1,1,0,80464.4,1
100587,43,Male,France,2,62888.64,1,1,1,96905.47,1
100588,27,Male,Spain,5,234453.98,1,1,0,127704.99,0
100589,43,Male,France,2,9964.3,1,1,1,25118.09,0
100590,51,Male,France,5,109042.75,1,1,0,33970.72,1
100591,68,Female,Spain,5,127796.53,1,1,0,59498.31,1
100592,58,Male,Spain,8,109987.95,2,1,1,50248.71,0
100593,24,Female,France,7,164312.81,1,1,0,42596.09,1
100594,21,Female,Germany,0,6419.0,3,1,0,23694.74,1
100595,67,Male,France,6,221249.61,1,1,0,147903.1,1
100596,62,Female,France,10,125053.06,2,1,1,107315.71,0
100597,28,Male,Spain,8,138418.61,2,0,1,107346.24,0
100598,46,Female,Germany,1,115692.77,4,1,1,114515.45,0
100599,53,Female,France,8,111127.13,1,0,1,143561.72,0
100600,42,Male,France,5,46674.85,1,1,0,81619.94,0
100601,38,Female,Spain,2,126098.88,2,1,1,106548.87,1
100602,53,Male,France,7,105336.81,1,1,1,134916.89,0
100603,27,Female,Germany,6,117029.86,2,1,0,79644.06,0
100604,54,Female,France,7,3457.72,4,0,1,94019.11,0
100605,26,Male,Germany,7,32723.37,2,0,1,47527.13,0
100606,41,Male,France,6,190792.83,2,1,1,92190.96,0
100607,52,Male,Germany,0,104776.0,1,1,0,104167.11,1
100608,66,Female,France,9,185726.75,1,0,1,35227.3,0
100609,52,Male,Germany,9,42777.82,2,1,1,89888.29,0
100610,65,Male,France,9,174552.58,1,1,0,45234.25,1
100611,53,Male,France,7,72277.91,2,0,0,117636.07,1
100612,35,Male,France,4,176280.41,2,1,1,136050.75,1
100613,66,Female,Germany,1,21695.94,2,1,0,149275.33,0
100614,56,Female,France,1,83410.37,2,1,0,24448.47,0
100615,49,Female,France,1,29839.1,1,1,1,91639.02,1
100616,41,Female,France,8,157411.05,4,1,0,94796.91,1
100617,40,Female,Germany,4,98149.52,1,1,1,134274.52,0
100618,49,Female,France,2,18569.23,1,1,1,94005.34,0
100619,54,Male,France,5,131591.49,4,1,0,34646.57,0
100620,29,Female,Germany,8,6224.25,1,1,0,108374.35,1
100621,66,Male,Germany,10,204619.42,3,1,0,69114.44,0
100622,30,Male,France,8,234586.58,1,0,0,20984.18,0
100623,40,Male,Germany,8,202517.7,1,1,1,138281.13,0
100624,42,Male,France,10,237876.46,1,1,0,83318.25,1
100625,52,Female,France,9,224277.93,2,1,1,119815.68,0
100626,58,Female,Germany,10,223732.6,2,1,1,123806.22,0
100627,47,Female,Germany,3,61360.03,3,1,0,90519.01,1
100628,34,Male,France,4,57792.21,1,1,0,93059.62,1
100629,66,Female,France,0,202355.78,1,1,1,46045.32,1
100630,37,Female,France,10,122846.17,1,1,0,100875.03,1
100631,65,Female,Germany,9,235578.14,1,1,1,21347.65,0
100632,42,Female,Germany,5,224314.68,3,1,1,26811.83,0
100633,39,Female,France,1,223294.56,1,1,1,121884.96,1
100634,30,Female,Germany,6,81529.93,1,1,1,55842.92,0
100635,36,Male,France,3,33225.56,1,1,1,69792.65,0
100636,66,Male,Spain,3,169485.97,2,1,0,127541.22,0
100637,53,Female,France,8,110144.2,3,1,1,94559.09,0
100638,29,Male,Spain,0,233485.62,1,1,1,110713.33,1
100639,58,Male,France,5,213465.48,2,1,0,69143.13,0
100640,36,Female,Germany,1,232207.26,1,1,0,148610.88,1
100641,29,Male,France,5,141966.57,2,1,1,75773.95,0
100642,26,Female,France,6,131556.94,1,1,0,128747.42,1
100643,24,Male,Germany,2,211770.89,2,1,1,61463.82,1
100644,45,Female,France,3,127972.51,1,1,1,120305.48,0
100645,31,Male,France,1,225007.21,1,1,1,32497.82,1
100646,48,Male,Spain,6,8607.09,3,1,1,149473.97,0
100647,69,Male,Germany,8,89697.37,2,1,0,126785.51,0
100648,36,Male,France,4,208708.41,1,1,1,51900.77,0
100649,64,Female,France,10,52487.66,2,1,1,57721.82,0
100650,33,Male,France,4,99741.74,2,1,1,63287.73,0
100651,22,Female,Germany,8,2510.65,1,1,0,71395.15,1
100652,52,Female,France,7,75429.53,1,1,0,64281.66,0
100653,29,Male,France,0,79659.5,1,0,1,41537.32,1
100654,42,Male,Spain,1,183136.45,1,1,1,136456.48,1
100655,69,Female,France,6,169333.13,1,0,1,61733.59,0
100656,38,Male,France,2,111239.36,2,1,1,67554.09,1
100657,53,Female,Germany,5,182125.79,2,1,1,65651.05,1
100658,40,Male,France,0,107083.74,1,1,0,111530.01,1
100659,33,Female,Germany,7,108652.69,1,1,0,36986.84,1
100660,56,Male,Germany,1,161388.6,1,1,1,50871.92,1
100661,62,Male,France,0,180720.77,3,1,0,56963.44,1
100662,59,Female,France,1,211726.08,2,0,1,105794.81,1
100663,56,Female,Germany,7,187850.63,3,1,0,83941.03,0
100664,31,Female,Germany,9,167578.79,1,0,0,28162.39,0
100665,48,Male,France,4,140369.37,3,0,0,145866.84,0
100666,22,Male,France,8,77027.15,1,1,1,33843.46,0
100667,52,Male,Spain,2,65270.96,2,0,1,86928.66,0
100668,40,Male,France,7,210812.75,1,1,1,44879.09,1
100669,46,Female,Spain,3,179336.06,1,1,1,94764.03,0
100670,60,Female,Germany,6,166352.97,2,1,1,93299.79,0
100671,28,Male,France,9,64709.35,1,0,0,97973.87,0
100672,35,Male,Germany,9,242449.4,1,1,1,145621.58,0
100673,64,Male,Spain,7,20328.26,2,1,0,94032.86,0
100674,29,Female,France,2,209563.29,1,1,1,59730.6,1
100675,26,Female,Germany,2,52695.05,1,1,0,24748.69,1
100676,27,Male,Spain,0,98065.74,2,0,1,76106.84,0
100677,61,Female,France,7,106969.86,2,0,0,127756.57,1
100678,34,Male,France,1,165675.31,1,0,0,48715.38,1
100679,55,Male,Spain,6,136665.59,1,1,0,134979.94,0
100680,24,Female,Spain,10,46521.0,2,1,0,72289.94,0
100681,63,Female,Germany,6,7504.12,1,0,1,84142.67,0
100682,30,Female,Germany,6,179303.34,2,0,0,87990.01,1
100683,57,Female,France,3,126230.74,1,1,1,107309.12,0
100684,59,Male,Germany,6,90446.46,1,1,1,66948.59,0
100685,26,Female,France,9,71134.82,2,1,0,104488.58,1
100686,67,Female,France,10,205761.08,2,1,0,23075.26,0
100687,44,Female,France,7,198882.82,1,1,1,34379.64,0
100688,19,Female,Spain,8,206512.58,1,1,1,138307.2,0
100689,22,Male,France,6,54776.24,1,1,0,72237.85,0
100690,46,Male,France,5,212989.98,2,1,1,26520.63,0
100691,54,Female,France,4,246385.0,2,0,0,34318.95,1
100692,55,Female,France,9,149788.17,1,1,1,52424.57,0
100693,36,Male,Germany,9,11792.76,2,0,1,24819.69,0
100694,25,Male,Germany,6,175566.34,1,0,1,103106.27,1
100695,65,Female,Spain,9,134526.72,1,1,0,84110.12,0
100696,62,Male,Spain,1,178011.83,1,0,1,133800.96,1
100697,18,Male,Germany,4,47058.85,1,0,0,111615.39,1
100698,39,Male,Germany,7,151449.71,2,1,1,45741.14,0
100699,69,Male,Germany,5,134798.59,4,1,0,43788.64,1
100700,34,Female,France,5,150622.69,2,1,0,115814.41,1
100701,24,Male,France,0,181936.87,2,0,0,74773.11,1
100702,42,Male,France,1,136054.19,1,1,1,91158.34,1
100703,62,Female,France,2,80452.61,1,1,0,141651.32,0
100704,21,Female,France,6,77250.95,1,0,0,24369.8,1
100705,53,Female,Germany,9,173763.37,2,1,1,120713.7,0
100706,23,Male,Germany,5,165962.99,2,1,0,46497.5,0
100707,48,Female,France,4,105500.68,1,1,1,123977.51,1
100708,36,Male,France,8,88384.76,1,1,1,91378.54,0
100709,61,Female,Spain,9,155031.96,1,1,0,65383.25,0
100710,56,Male,France,6,78040.18,3,0,0,87590.59,0
100711,44,Female,France,8,240816.15,3,1,0,64975.08,0
100712,27,Female,Germany,10,149118.88,1,0,1,24500.26,0
100713,43,Male,France,10,147985.66,1,1,1,94882.8,0
100714,36,Female,Germany,2,34083.34,3,0,0,100266.13,0
100715,56,Female,Germany,10,152411.98,1,0,1,64932.54,1
100716,20,Female,Germany,7,73731.28,1,1,0,23913.05,1
100717,62,Female,France,8,112957.35,1,1,0,56696.84,0
100718,30,Female,France,1,134549.85,2,1,1,138967.48,0
100719,67,Male,France,3,119487.9,1,0,1,32497.31,1
100720,45,Male,France,1,202348.31,1,0,1,40643.21,1
100721,37,Female,France,6,24865.83,1,1,1,133413.61,0
100722,45,Female,Germany,3,41832.22,1,1,0,56000.59,0
100723,25,Male,Germany,5,39247.51,1,0,1,50778.49,0
100724,58,Male,Germany,7,204208.34,2,0,1,56708.34,0
100725,56,Female,France,5,29556.07,1,1,1,135188.41,1
100726,18,Male,Spain,3,242860.61,1,1,0,41902.98,0
100727,20,Female,France,5,242291.32,2,1,1,110308.84,0
100728,30,Female,France,0,247954.14,3,0,1,132864.85,1
100729,45,Female,Germany,5,244922.29,1,1,1,148239.32,1
100730,66,Female,France,10,37254.93,1,1,1,146843.33,0
100731,42,Male,Spain,9,164354.34,1,1,0,135968.79,1
100732,50,Male,Germany,10,99922.59,2,1,1,65140.14,0
100733,55,Male,France,7,182955.82,2,0,1,113081.4,1
100734,23,Female,Germany,3,101479.49,3,0,1,38584.66,0
100735,61,Male,France,8,95809.66,2,0,1,109508.0,0
100736,62,Female,Germany,5,225987.78,1,0,1,93159.39,1
100737,49,Female,France,5,123636.68,1,1,1,146414.84,0
100738,62,Male,France,3,184939.55,1,0,0,49518.94,1
100739,64,Female,France,7,162479.29,3,1,1,49585.58,1
100740,38,Female,Germany,4,164427.12,2,1,1,135237.13,1
100741,33,Female,Germany,0,87279.41,4,1,1,96890.15,1
100742,38,Male,Spain,6,63112.09,1,1,0,106375.51,0
100743,28,Female,Germany,7,221357.88,3,1,1,65129.1,0
100744,54,Male,Germany,5,6147.47,2,0,1,35720.09,0
100745,53,Female,France,6,43231.4,2,0,0,90468.16,0
100746,52,Male,Spain,6,33196.81,3,1,1,91695.91,0
100747,36,Female,France,3,237346.78,1,0,1,127572.01,0
100748,37,Male,France,3,1256.59,2,1,1,134410.81,0
100749,35,Male,France,0,2005.58,4,1,0,83222.25,0
100750,64,Female,France,1,56682.06,2,0,0,50359.13,0
100751,58,Female,Spain,2,69771.86,1,1,0,109379.63,1
100752,66,Female,France,4,139956.16,1,1,1,104897.12,0
100753,31,Female,Spain,9,240307.32,2,1,1,92282.23,0
100754,32,Male,Germany,8,116260.62,1,1,1,84153.06,0
100755,48,Female,France,4,72194.88,1,1,1,44489.74,0
100756,18,Male,Germany,5,204250.08,1,1,0,71621.26,1
100757,20,Female,Spain,6,96445.53,3,1,0,122934.47,1
100758,33,Male,France,3,35436.71,2,0,0,88061.06,0
100759,40,Male,Germany,7,198644.8,1,0,1,73589.12,1
100760,28,Male,France,10,603.6,1,1,1,78988.04,0
100761,29,Female,France,5,51278.71,1,0,0,137670.57,0
100762,27,Female,France,10,158783.28,1,1,0,103113.2,0
100763,49,Male,Spain,0,25615.6,2,1,1,60713.05,1
100764,33,Male,France,5,63954.56,1,1,0,43559.62,0
100765,25,Male,France,1,98326.09,4,1,0,120111.67,1
100766,55,Male,France,3,99104.67,1,0,0,110756.32,1
100767,29,Male,Germany,10,243200.74,1,1,1,84297.44,0
100768,41,Female,Germany,3,168886.42,1,0,1,95924.16,0
100769,45,Male,Spain,9,9255.35,1,1,1,62164.82,0
100770,25,Female,France,9,55337.56,1,0,0,48967.59,0
100771,45,Female,France,4,154107.76,2,0,1,36066.01,1
100772,53,Female,Germany,9,178355.71,1,1,1,58171.28,0
100773,43,Male,France,1,95149.06,1,0,1,42539.25,0
100774,25,Male,France,5,214142.93,3,1,1,82368.58,0
100775,67,Male,France,10,235857.0,1,1,0,147240.34,1
100776,45,Male,Germany,2,153515.58,2,0,1,79727.95,0
100777,45,Female,France,8,140597.41,1,0,1,20330.79,0
100778,54,Female,France,5,187701.36,3,0,0,139063.58,1
100779,58,Female,Spain,2,195510.95,1,1,0,72107.49,1
100780,53,Male,Spain,2,53858.74,2,1,1,34711.88,1
100781,44,Male,Spain,4,120892.46,1,1,1,77590.6,0
100782,34,Male,France,5,111858.17,1,0,0,113217.12,0
100783,26,Male,Germany,3,235366.7,2,1,1,63154.88,0
100784,50,Male,France,4,27941.49,1,1,1,97972.55,0
100785,37,Male,Spain,2,235867.62,1,0,1,37298.82,1
100786,30,Female,Spain,9,143148.64,1,0,1,148850.18,0
100787,45,Female,France,3,72013.24,1,0,0,89015.93,0
100788,65,Male,France,7,217335.87,2,1,0,21296.17,1
100789,46,Female,France,7,12606.22,1,1,0,111550.61,0
100790,30,Female,France,0,79735.05,1,0,1,97314.96,1
100791,63,Female,France,3,188134.15,1,1,0,24392.13,1
100792,52,Female,Germany,1,206922.93,1,1,1,28732.74,1
100793,23,Male,France,3,41874.47,2,1,1,45218.33,0
100794,35,Female,Germany,4,235442.35,1,0,0,38942.24,0
100795,68,Male,France,0,13430.63,1,1,0,95162.06,1
100796,22,Male,France,4,108388.72,3,0,0,72545.65,0
100797,64,Female,France,6,24361.86,2,1,1,34622.42,0
100798,42,Male,Spain,4,24424.44,1,1,1,20173.48,1
100799,19,Female,Germany,6,228474.66,1,0,0,77664.47,1
100800,27,Male,Germany,8,225991.26,1,1,1,144791.93,0
100801,47,Male,France,7,153814.59,1,1,0,55839.11,0
100802,67,Female,France,0,241572.18,1,1,0,44651.68,1
100803,62,Female,Germany,9,122763.32,1,1,1,110261.03,0
100804,22,Male,Germany,9,195713.88,1,0,0,118899.67,1
100805,50,Female,Germany,1,24317.34,2,1,1,34204.62,0
100806,18,Male,France,5,98904.37,1,1,1,41155.57,0
100807,35,Female,Germany,4,128772.98,1,0,0,99589.72,0
100808,49,Male,France,0,194537.39,1,0,0,66628.44,1
100809,64,Male,France,1,83620.35,2,1,1,33077.85,0
100810,66,Male,France,2,245084.09,2,0,1,98084.06,1
100811,28,Male,Spain,9,183707.52,1,1,1,106713.38,0
100812,38,Male,Spain,4,133241.98,2,0,1,106640.03,0
100813,43,Female,France,6,82691.23,2,1,0,77848.29,1
100814,42,Male,France,5,160512.16,2,1,1,138440.11,1
100815,39,Female,France,2,168265.76,2,0,0,72878.36,1
100816,44,Female,France,5,169795.5,2,1,0,61858.22,1
100817,66,Male,France,3,146549.81,2,1,1,71540.32,0
100818,30,Male,France,2,100121.05,1,1,1,116045.47,1
100819,50,Female,Germany,3,204163.79,3,1,1,97293.04,1
100820,51,Male,France,10,64568.47,2,1,1,62857.66,0
100821,58,Male,France,7,156346.68,2,1,1,86951.08,0
100822,52,Female,Germany,0,117917.95,1,0,1,72203.24,0
100823,18,Female,France,2,223209.43,2,1,1,146369.66,1
100824,38,Female,Germany,9,147638.72,2,1,1,87884.49,0
100825,65,Female,France,7,213917.73,1,1,0,39026.4,0
100826,23,Female,Germany,9,238329.09,2,1,0,78010.86,1
100827,45,Female,France,8,31756.03,2,0,0,51597.32,0
100828,34,Male,Germany,2,138798.11,2,1,0,74537.75,1
100829,22,Female,France,8,220993.95,3,1,1,45628.22,0
100830,48,Female,Germany,9,218018.42,1,1,0,65567.44,1
100831,22,Male,France,10,48977.33,1,1,0,133400.91,0
100832,55,Male,Spain,9,120341.75,1,1,1,51086.27,0
100833,20,Male,France,3,55774.13,1,0,0,104873.03,1
100834,40,Male,Germany,3,224204.42,1,1,1,80544.0,1
100835,54,Male,Spain,6,807.34,1,1,1,146914.82,1
100836,54,Male,France,5,54599.99,1,1,0,23056.26,1
100837,27,Female,France,9,102258.5,2,0,1,72666.1,0
100838,27,Male,France,2,55284.15,2,1,1,89968.07,0
100839,36,Male,France,7,243395.33,1,1,0,59404.09,0
100840,34,Male,France,4,61006.65,1,1,0,144645.46,0
100841,38,Male,Germany,1,90578.73,1,1,1,136053.21,1
100842,31,Female,Spain,9,43517.91,2,1,1,55886.99,0
100843,26,Male,Germany,2,231667.35,1,1,1,46972.49,0
100844,63,Male,France,6,102819.13,2,1,1,25157.31,0
100845,18,Female,Germany,9,65462.01,2,1,1,41554.37,0
100846,68,Female,France,8,61529.73,2,1,1,125877.98,0
100847,62,Female,France,0,146404.0,4,1,1,135699.71,0
100848,30,Male,Spain,5,244411.34,2,0,0,49914.06,0
100849,21,Female,France,10,243543.02,1,1,1,104567.56,0
100850,18,Female,Germany,8,245420.19,1,1,1,80124.94,1
100851,66,Female,France,6,96660.79,1,0,0,25865.28,0
100852,57,Male,Germany,2,228604.8,1,1,0,37933.96,1
100853,49,Male,Spain,6,111097.63,2,1,1,52315.47,0
100854,51,Female,France,1,127641.75,1,1,0,147782.64,1
100855,45,Male,France,9,129975.0,1,1,1,88227.44,0
100856,48,Male,France,1,15897.98,2,0,1,98079.38,1
100857,25,Male,France,0,44266.96,1,0,1,105744.16,1
100858,56,Male,Germany,2,221523.47,3,1,0,82493.86,0
100859,43,Male,Germany,0,224089.12,2,1,0,123807.08,0
100860,51,Female,France,7,50498.37,2,0,1,125818.02,0
100861,20,Female,Germany,10,75659.41,2,1,1,22664.99,0
100862,67,Female,France,7,207452.25,2,1,0,124491.93,0
100863,29,Female,Spain,3,51042.02,2,0,1,36095.58,0
100864,18,Male,France,0,220206.16,2,0,0,134266.77,1
100865,61,Female,France,1,205797.76,1,1,0,22931.27,1
